date,OilRmb,SZ399001,SG000001,HS000300,CI005001,CI005002,CI005003,CI005005
6/5/2012,608.161275,9847.12,2311.92,2558.84,1860.075,2608.527,4976.173,1401.121
6/6/2012,619.261929,9812.98,2309.56,2557.4,1850.945,2566.185,5059.984,1397.182
6/7/2012,617.1709,9755.64,2293.13,2542.18,1843.346,2541.952,5007.838,1393.48
6/8/2012,605.783356,9707.18,2281.45,2524.33,1834.601,2529.68,4936.195,1389.485
6/11/2012,614.887046,9849.77,2305.86,2558.27,1868.561,2585.171,5032.097,1390.185
6/12/2012,601.210708,9790.2,2289.79,2540.18,1853.892,2523.819,4981.188,1369.949
6/13/2012,604.617676,9950.05,2318.92,2580.64,1878.319,2539.033,5037.918,1381.88
6/14/2012,601.704702,9885.29,2295.95,2560.42,1861.037,2496.416,4986.522,1366.447
6/15/2012,605.703762,9885.65,2306.85,2568.05,1870.944,2512.92,5005.59,1367.975
6/18/2012,599.534767,9979.06,2316.05,2581.21,1881.414,2536.437,5034.27,1375.235
6/19/2012,590.545865,9848.16,2300.8,2558.62,1873.057,2506.225,4970.383,1362.202
6/20/2012,586.552928,9821.79,2292.88,2552.61,1875.974,2509.485,4973.93,1361.491
6/21/2012,563.759792,9682.69,2260.88,2512.19,1847.092,2427.46,4881.609,1342.861
6/25/2012,562.24116,9414.21,2224.11,2456.52,1808.775,2326.506,4685.362,1298.791
6/26/2012,569.720743,9446.59,2222.07,2454.92,1813.429,2326.404,4679.093,1293.812
6/27/2012,574.305743,9416.5,2216.93,2447.2,1836.577,2303.273,4607.566,1279.666
6/28/2012,574.52348,9383.27,2195.84,2425.73,1813.367,2273.368,4501.374,1262.307
6/29/2012,588.152451,9500.32,2225.43,2461.61,1834.638,2308.503,4594.567,1272.455
7/2/2012,594.014422,9566.45,2226.11,2465.24,1841.628,2308.073,4646.429,1274.882
7/3/2012,609.288632,9607.33,2229.19,2468.72,1849.603,2309.172,4627.161,1275.42
7/4/2012,614.16733,9569.16,2227.32,2464.92,1847.09,2338.144,4651.227,1274.747
7/5/2012,621.439962,9412.64,2201.35,2430.37,1815.916,2296.023,4549.714,1242.969
7/6/2012,612.503316,9690.16,2223.58,2472.61,1836.651,2333.692,4677.808,1261.938
7/9/2012,612.866119,9496.68,2170.81,2416.04,1786.74,2227.573,4556.47,1224.404
7/10/2012,608.757435,9476.72,2164.44,2406.71,1784.272,2213.285,4548.529,1217.047
7/11/2012,611.483866,9588.29,2175.38,2425.57,1793.722,2244.023,4576.629,1233.746
7/12/2012,615.20838,9753.49,2185.49,2449.18,1811.576,2360.844,4669.138,1240.206
7/13/2012,626.77777,9792.49,2185.9,2450.63,1797.706,2340.479,4630.691,1238.833
7/16/2012,631.637544,9540.89,2147.96,2399.73,1758.188,2300.244,4503.817,1201.053
7/17/2012,639.818543,9560.03,2161.19,2414.2,1771.212,2326.734,4542.024,1210.319
7/18/2012,642.32322,9514.17,2169.1,2414.34,1783.364,2355.581,4557.475,1226.3
7/19/2012,654.679746,9509.49,2184.84,2424.32,1806.497,2347.856,4570.753,1227.714
7/20/2012,654.47144,9333.21,2168.64,2398.46,1794.311,2305.454,4514.241,1222.124
7/23/2012,633.14289,9186.02,2141.4,2365.43,1776.769,2268.246,4437.601,1203.523
7/24/2012,636.620289,9262.77,2146.59,2375.99,1786.599,2280.162,4446.66,1213.047
7/25/2012,635.622009,9155.34,2136.15,2360.08,1774.997,2246.243,4410.565,1198.231
7/26/2012,643.127007,9081.9,2126,2347.49,1763.002,2246.095,4413.674,1211.184
7/27/2012,651.7409,9087.13,2128.77,2349.11,1756.531,2273.027,4413.039,1207.844
7/30/2012,651.641082,9071.06,2109.91,2335.79,1739.153,2274.18,4302.062,1195.947
7/31/2012,647.25704,9059.22,2103.63,2332.92,1720.19,2223.742,4216.216,1184.851
8/1/2012,649.12947,9165.97,2123.36,2358.65,1733.485,2266.859,4306.341,1197.718
8/2/2012,653.381344,8995.62,2111.18,2334.88,1718.064,2236.525,4241.347,1204.443
8/3/2012,662.495766,9076.62,2132.8,2353.74,1759.015,2273.003,4322.094,1217.225
8/6/2012,669.451151,9212.21,2154.92,2385.61,1781.066,2324.143,4511.201,1237.327
8/7/2012,681.325656,9229.27,2157.62,2388.87,1792.504,2324.825,4593.106,1252.063
8/8/2012,686.764008,9210.67,2160.99,2389.8,1785.266,2340.679,4605.539,1240.584
8/9/2012,687.051693,9337.54,2174.1,2411.7,1808.055,2342.805,4624.668,1250.719
8/10/2012,692.20677,9238.2,2168.81,2399.75,1807.987,2314.828,4568.502,1268.946
8/13/2012,695.921952,9039.22,2136.08,2351.93,1777.007,2260.372,4499.735,1252.2
8/14/2012,698.50743,9089.62,2142.53,2357.02,1809.08,2289.186,4493.772,1260.317
8/15/2012,702.42833,9048.61,2118.95,2331.62,1785.254,2253.512,4423.579,1251.838
8/16/2012,711.842445,8973.38,2112.2,2319.67,1769.248,2247.793,4406.047,1240.519
8/17/2012,707.837044,8883.61,2114.89,2313.48,1774.656,2251.508,4425.368,1248.833
8/20/2012,707.716222,8838.63,2106.96,2301.79,1772.918,2240.968,4415.527,1238.932
8/21/2012,712.057304,8849.49,2118.27,2313.7,1784.187,2255.306,4457.098,1243.167
8/22/2012,710.76456,8726.02,2107.71,2295.59,1783.519,2231.386,4405.323,1235.324
8/23/2012,719.016496,8730.55,2113.07,2302.2,1780.171,2258.412,4521.816,1245.28
8/24/2012,709.77566,8579.28,2092.1,2275.68,1747.294,2191.662,4424.609,1226.508
8/27/2012,710.243968,8402.15,2055.71,2228.2,1718.642,2119.468,4285.99,1193.281
8/28/2012,698.916042,8400.36,2073.15,2238.41,1749.815,2134.077,4291.334,1224.536
8/29/2012,696.66709,8270.91,2053.24,2214.81,1717.038,2086.866,4189.704,1204.273
8/30/2012,701.97171,8220.08,2052.59,2211.37,1703.999,2086.213,4129.644,1191.023
8/31/2012,705.362533,8210.99,2047.52,2204.87,1709.305,2077.347,4087.415,1186.495
9/3/2012,710.945565,8361.67,2059.15,2228.37,1723.828,2097.959,4164.151,1186.212
9/4/2012,715.49157,8243.83,2043.65,2204.41,1708.904,2081.681,4125.552,1167.772
9/5/2012,705.6752,8242.59,2037.68,2199.88,1704.558,2051.019,4137.039,1158.417
9/6/2012,708.930825,8288.27,2051.92,2217.82,1722.114,2074.351,4193.205,1168.98
9/7/2012,707.36086,8709.07,2127.76,2317.18,1784.227,2210.158,4422.334,1223.933
9/10/2012,711.828,8769.54,2134.89,2326.67,1800.265,2228.751,4502.064,1234.134
9/11/2012,714.289788,8739.47,2120.55,2311.89,1778.263,2204.679,4473.056,1230.134
9/12/2012,718.19228,8786.73,2126.55,2320.07,1787.056,2236.092,4549.569,1244.058
9/13/2012,718.696286,8691,2110.38,2298.46,1769.506,2199.802,4438.701,1238.551
9/14/2012,727.322379,8740.05,2123.85,2315.54,1774.413,2238.987,4563.167,1243.557
9/17/2012,719.79074,8483.69,2078.5,2258.71,1742.28,2165.938,4483.2,1207.145
9/18/2012,702.901535,8390.15,2059.54,2235.24,1736.419,2117.835,4364.434,1193.182
9/19/2012,687.359456,8431.74,2067.83,2246.24,1738.409,2138.308,4522.643,1198.908
9/20/2012,671.06744,8202.2,2024.84,2195.95,1693.762,2061.946,4358.492,1167.474
9/21/2012,685.95219,8201.53,2026.69,2199.06,1687.904,2088.14,4438.965,1171.166
9/24/2012,681.478017,8310.94,2033.19,2215.52,1686.607,2131.545,4459.764,1167.715
9/25/2012,684.98057,8284.25,2029.29,2210.15,1687.494,2120.292,4362.601,1170.073
9/26/2012,677.825012,8193.37,2004.17,2184.89,1651.84,2101.58,4255.13,1147.26
9/27/2012,686.689839,8486.27,2056.32,2251.72,1689.9,2196.12,4388.72,1172.27
9/28/2012,695.48088,8679.22,2086.17,2293.11,1713.94,2234.98,4513.18,1187.98
10/8/2012,684.620244,8540.08,2074.42,2270.05,1714.6,2193.73,4430.85,1180.94
10/9/2012,694.425186,8743.86,2115.23,2320.16,1758.88,2243.24,4517.69,1208.44
10/10/2012,703.903206,8773.68,2119.94,2324.12,1762.99,2253.2,4532.39,1233.56
10/11/2012,705.858785,8665.09,2102.87,2302.53,1758.91,2213.12,4483.97,1210.26
10/12/2012,702.609984,8650.19,2104.93,2304.53,1778.67,2227.62,4443.38,1207.68
10/15/2012,698.64984,8621.97,2098.7,2294.86,1759.64,2201.7,4347.83,1196.75
10/16/2012,701.044554,8645.54,2098.81,2298.16,1766.8,2198.26,4339.1,1194.02
10/17/2012,694.820672,8641.18,2105.62,2300.8,1783.38,2205.17,4373.1,1196.45
10/18/2012,691.781517,8798.2,2131.69,2336.08,1802.98,2249.43,4429.19,1217.29
10/19/2012,687.203748,8796.42,2128.3,2332.47,1787.68,2237.48,4394.06,1218.66
10/22/2012,675.679623,8829.44,2132.76,2341.59,1801.73,2253.56,4364.97,1221.99
10/23/2012,668.248332,8686.48,2114.45,2312.08,1783.42,2215.36,4344.69,1227.3
10/24/2012,666.640008,8653.91,2115.99,2307.78,1779.76,2200.3,4305.78,1235.87
10/25/2012,667.226401,8602.81,2101.58,2291.24,1767.22,2164.41,4291.06,1247.11
10/26/2012,670.23737,8414.85,2066.21,2247.91,1735.95,2120.49,4142.37,1202.63
10/29/2012,667.526224,8376.56,2058.94,2235.85,1737.76,2108.91,4090.51,1193.8
10/30/2012,668.853136,8394.24,2062.35,2239.88,1728.89,2121.04,4089.77,1205.37
10/31/2012,668.829232,8469.8,2068.88,2254.82,1740.56,2144.13,4115.54,1203.9
11/1/2012,669.618642,8663.15,2104.43,2297.88,1773.44,2176.87,4234.58,1218.17
11/2/2012,662.35077,8679.69,2117.05,2306.77,1780.07,2179.77,4221.96,1219.08
11/5/2012,652.394044,8654.74,2114.03,2301.88,1773.21,2208.38,4191.18,1217.64
11/6/2012,667.302162,8589.87,2106,2292.21,1760.27,2183.3,4200.6,1205.72
11/7/2012,673.997029,8561.2,2105.73,2287.51,1755.25,2181.31,4275.11,1207.76
11/8/2012,659.48148,8399.38,2071.51,2245.41,1710.52,2107.2,4146,1174.12
11/9/2012,662.949252,8356.67,2069.07,2240.92,1715.9,2107.97,4128.39,1172.76
11/12/2012,670.66428,8391.9,2079.27,2251.85,1725.4,2123.39,4171.01,1179.21
11/13/2012,666.455927,8234.6,2047.89,2212.44,1691.98,2080.24,4083.31,1164.37
11/14/2012,667.859101,8283.56,2055.42,2223.11,1694.74,2093.44,4151.87,1169.33
11/15/2012,674.530315,8186.06,2030.29,2193.62,1674.53,2043.46,4059.16,1150.25
11/16/2012,673.76328,8118.15,2014.73,2177.24,1662.69,2008.69,4017.27,1142.85
11/19/2012,684.9161,8060.54,2016.98,2174.99,1671.79,2021.63,4052.9,1145.5
11/20/2012,681.677358,8052.79,2008.92,2164.88,1661.84,2000.22,4038.59,1140.9
11/21/2012,678.651504,8150.84,2030.32,2194.9,1687.98,2039.46,4084.09,1155.64
11/22/2012,679.136892,8047.52,2015.61,2177.55,1669.96,2014.31,4032.42,1145.07
11/23/2012,679.888048,8114.74,2027.38,2192.68,1675.89,2026.81,4057.94,1147.74
11/26/2012,682.165632,8016.07,2017.46,2175.6,1659.26,2000.97,4058.7,1145.01
11/27/2012,679.241564,7936.74,1991.17,2150.64,1618.4,1962.76,3935.05,1132.11
11/28/2012,672.988498,7854.06,1973.52,2129.16,1599.23,1953.21,3811.59,1104.46
11/29/2012,676.03086,7808.96,1963.49,2115.68,1583.08,1933.68,3750.87,1113.95
11/30/2012,682.944228,7903.25,1980.12,2139.66,1601.34,1948.48,3805.32,1125.28
12/3/2012,682.174352,7710.88,1959.77,2108.85,1586.16,1873.58,3714.56,1099.43
12/4/2012,677.01991,7801.75,1975.14,2131.47,1612.54,1891.17,3749.48,1110.43
12/5/2012,673.97712,8091.68,2031.91,2207.88,1659.49,1966.64,3913.67,1143.62
12/6/2012,664.591804,8071.49,2029.24,2203.6,1659.58,1954.28,3867.31,1143.64
12/7/2012,659.19175,8189.68,2061.79,2246.76,1688.23,2017.07,3951.01,1168.2
12/10/2012,660.743922,8265.79,2083.77,2271.05,1700.76,2039.54,4014.96,1184.34
12/11/2012,659.25488,8220.54,2074.7,2258.5,1688.3,2051.68,4001.02,1181.54
12/12/2012,665.490789,8246.06,2082.73,2267.77,1690.72,2039.4,4041.03,1181.29
12/13/2012,666.665087,8171.35,2061.48,2242.64,1666.48,2008.87,3944.26,1162.37
12/14/2012,665.536571,8530.9,2150.63,2355.87,1719.76,2103.76,4114,1207.88
12/17/2012,667.095444,8600.33,2160.34,2366.7,1727.95,2161.68,4165.65,1225.96
12/18/2012,668.91744,8592.63,2162.46,2368.12,1711.29,2156.83,4219.86,1228.92
12/19/2012,673.28415,8639.56,2162.24,2371.11,1722.24,2178.01,4186.22,1225.58
12/20/2012,674.04144,8693.23,2168.35,2384.82,1726.35,2190.75,4287.77,1244.05
12/21/2012,670.500103,8658.35,2153.31,2372,1723.83,2188.36,4230.21,1226.14
12/24/2012,666.311583,8631.37,2159.05,2381.22,1743.68,2186.28,4230.95,1222.01
12/26/2012,672.986556,8940.68,2219.13,2457.62,1793.53,2258.04,4348.98,1255.52
12/27/2012,680.038047,8939.85,2205.9,2444.59,1778.71,2251.89,4317.76,1261.89
12/28/2012,678.459152,9026.99,2233.25,2480.05,1781.24,2273.96,4364.36,1262.5
12/31/2012,677.32548,9116.48,2269.13,2522.95,1802.23,2303.1,4420.15,1273.29
1/4/2013,683.564596,9096.07,2276.99,2524.41,1795.61,2285.95,4436.71,1296.01
1/7/2013,679.96068,9108.47,2285.36,2535.99,1805.14,2298.51,4391.9,1299.84
1/8/2013,682.805088,9110.45,2276.07,2525.33,1827.63,2276.31,4421.26,1303.61
1/9/2013,684.735414,9154.87,2275.34,2526.13,1832.46,2344.97,4393.97,1297.85
1/10/2013,686.32749,9170.06,2283.66,2530.57,1833.27,2323.99,4419.58,1307.88
1/11/2013,678.54384,9017.73,2243,2483.23,1805.62,2256.92,4314.94,1279.43
1/14/2013,677.48217,9316.27,2311.74,2577.73,1862.3,2321.14,4432.3,1313.99
1/15/2013,679.256985,9381.69,2325.68,2595.86,1891.81,2342.3,4495,1329.2
1/16/2013,676.077375,9355.48,2309.5,2577.09,1885.74,2344.52,4564.91,1323.75
1/17/2013,677.946367,9309.23,2284.91,2552.76,1867.98,2310.84,4459.51,1309.1
1/18/2013,683.494784,9432.3,2317.07,2595.44,1888.06,2358.67,4509.41,1319.21
1/21/2013,686.42028,9562.85,2328.22,2610.9,1898.82,2412.53,4492.95,1319.45
1/22/2013,687.490608,9536.36,2315.14,2596.9,1882.1,2360.58,4428.94,1298.4
1/23/2013,688.561902,9548.31,2320.91,2607.46,1891.94,2336.75,4436.06,1310.66
1/24/2013,689.859604,9444.08,2302.6,2582.76,1869.18,2270.79,4340.01,1297.86
1/25/2013,692.1111,9357.13,2291.3,2571.67,1865.66,2262.59,4356.8,1288.82
1/28/2013,691.94027,9618.92,2346.51,2651.86,1910.36,2319.03,4440.14,1310.06
1/29/2013,694.629252,9704.66,2358.98,2675.87,1912.84,2354.9,4491.49,1312
1/30/2013,699.847258,9783.84,2382.48,2688.71,1921.99,2366.91,4472.05,1319.53
1/31/2013,705.18785,9667.67,2385.42,2686.88,1920.48,2382.86,4559.3,1310.34
2/1/2013,707.467578,9820.29,2419.02,2743.32,1936.61,2396.13,4529.54,1311.22
2/4/2013,710.25514,9760.83,2428.15,2748.03,1930.899,2482.539,4598.77,1331.234
2/5/2013,708.1938,9945.98,2433.13,2771.68,1927.611,2509.218,4608.099,1345.637
2/6/2013,711.18411,9922.72,2434.48,2775.84,1933.123,2478.576,4612.965,1338.344
2/7/2013,714.961566,9904.78,2418.53,2759.87,1963.7,2452.93,4605.336,1335.556
2/8/2013,718.603092,9989.09,2432.4,2771.73,1979.757,2463.249,4697.794,1345.781
2/18/2013,717.233088,9795.91,2421.56,2737.47,1994.64,2417.97,4594.57,1334.42
2/19/2013,713.772202,9550.93,2382.91,2685.61,1968.212,2331.668,4505.081,1307.784
2/20/2013,711.443712,9645.87,2397.18,2702.64,1991.34,2359.418,4533.369,1317.203
2/21/2013,699.287442,9396.11,2325.95,2610.55,1940.475,2247.213,4359.065,1280.632
2/22/2013,697.490874,9364.54,2314.16,2596.6,1938.031,2235.752,4403.366,1276.618
2/25/2013,699.35904,9342.37,2325.82,2604.96,1961.775,2237.157,4394.063,1274.506
2/26/2013,692.04456,9208.03,2293.34,2567.6,1932.549,2182.611,4313.982,1251.341
2/27/2013,689.313898,9333.24,2313.22,2594.68,1939.812,2208.883,4349.424,1265.674
2/28/2013,681.905498,9641.44,2365.59,2673.33,1978.454,2273.468,4442.191,1283.594
3/1/2013,670.619842,9650.14,2359.51,2668.84,2000.782,2247.196,4430.033,1282.551
3/4/2013,666.667064,9139.75,2273.4,2545.72,1955.73,2114.321,4262.536,1233.737
3/5/2013,671.865103,9341.35,2326.31,2622.81,1992.421,2138.515,4329.799,1250.776
3/6/2013,675.38718,9431.17,2347.18,2650.2,2006.535,2146.006,4361.154,1262.637
3/7/2013,673.745835,9393.69,2324.29,2619.48,1987.598,2186.284,4366.816,1260.405
3/8/2013,671.469614,9285.83,2318.61,2606.93,1990.652,2169.715,4336.326,1263.835
3/11/2013,671.377224,9277.16,2310.59,2592.37,1987.863,2140.781,4324.569,1256.539
3/12/2013,668.307646,9163.64,2286.61,2555.62,1975.69,2109.155,4261.255,1240.832
3/13/2013,665.20923,9073.22,2263.97,2527.49,1975.024,2108.605,4287.613,1234.417
3/14/2013,664.418176,9087.25,2270.28,2534.27,1989.115,2131.685,4235.494,1226.085
3/15/2013,668.752626,9099.29,2278.4,2539.87,2007.333,2110.764,4212.181,1231.97
3/18/2013,667.313276,8999.02,2240.02,2502.49,1975.578,2067.145,4091.729,1211.514
3/19/2013,668.498216,9034.04,2257.43,2525.1,1988.194,2086.223,4110.619,1213.938
3/20/2013,663.84886,9317.97,2317.37,2610.17,2020.793,2136.958,4206.558,1236.449
3/21/2013,663.003939,9326.29,2324.24,2614.99,2041.473,2136.742,4206.67,1244.081
3/22/2013,659.280743,9343.41,2328.28,2618.31,2067.166,2137.231,4216.317,1244.453
3/25/2013,661.275216,9313.13,2326.72,2613.1,2076.643,2131.285,4265.216,1268.543
3/26/2013,663.90099,9226.64,2297.67,2575.05,2042.608,2085.602,4179.513,1245.185
3/27/2013,669.861633,9225.13,2301.26,2583.53,2059.02,2082.376,4184.191,1246.545
3/28/2013,672.782466,8959.26,2236.3,2499.3,2018.234,2040.948,4076.413,1219.406
4/1/2013,670.423778,8937.76,2234.4,2493.19,2020.707,2028.718,3992.22,1215.789
4/2/2013,676.930176,8960.46,2227.74,2486.39,1988.895,2026.321,3989.706,1220.052
4/3/2013,668.66412,8964.47,2225.3,2483.55,1965.889,2017.525,3986.202,1214.262
4/8/2013,641.22275,8953.84,2211.59,2472.3,1967.54,1974.672,3969.183,1206.147
4/9/2013,643.427808,8993.11,2225.78,2489.43,1962.788,1990.172,4031.049,1214.88
4/10/2013,645.870648,8962.3,2226.13,2485.31,1957.882,2018.071,4069.68,1216.509
4/11/2013,641.049032,8920.71,2219.55,2477.88,1961.987,1987.093,4000.721,1205.281
4/12/2013,628.997878,8835.15,2206.78,2462.11,1942.121,1970.712,3958.037,1194.951
4/15/2013,615.546624,8733.44,2181.94,2436.82,1912.783,1917.706,3807.468,1174.562
4/16/2013,606.29372,8852.42,2194.85,2459.59,1914.816,1921.05,3793.475,1179.413
4/17/2013,602.909482,8894.37,2193.8,2458.47,1923.27,1913.857,3781.465,1177.179
4/18/2013,601.37816,8888.02,2197.6,2464.85,1927.775,1914.559,3773.754,1172.354
4/19/2013,607.7273,9111.19,2244.64,2533.83,1972.515,1965.434,3893.686,1192.91
4/22/2013,610.106625,9057.62,2242.17,2530.67,1974.153,1957.982,3896.439,1200.046
4/23/2013,608.13472,8793.13,2184.54,2449.47,1919.368,1895.387,3785.413,1170.005
4/24/2013,617.352064,8911.65,2218.32,2495.58,1949.337,1921.53,3854.933,1184.243
4/25/2013,622.3147,8772.58,2199.31,2467.88,1924.663,1896.652,3822.992,1173.435
4/26/2013,626.43456,8691.39,2177.91,2447.31,1903.356,1869.49,3786.052,1165.664
5/2/2013,614.425554,8718.2,2174.12,2449.64,1894.537,1822.385,3694.981,1159.901
5/3/2013,630.656344,8847.68,2205.5,2492.91,1929.636,1837.205,3756.895,1174.24
5/6/2013,637.351754,8997.08,2231.17,2525.98,1948.667,1866.418,3880.712,1187.872
5/7/2013,637.902825,9022.9,2235.58,2529.94,1958.805,1888.469,3937.905,1193.519
5/8/2013,632.87778,9074.84,2246.3,2542.8,1971.834,1883.617,3923.154,1198.353
5/9/2013,629.591475,9050.08,2232.97,2527.79,1959.617,1841.444,3922.459,1192.315
5/10/2013,626.795712,9071.16,2246.83,2540.84,1977.924,1870.194,3929.618,1196.61
5/13/2013,623.637384,9014.28,2241.92,2530.77,1978.264,1859.654,3919.906,1197.197
5/14/2013,622.149015,8809.09,2217.01,2493.34,1954.496,1829.122,3858.966,1185.908
5/15/2013,618.58962,8869.85,2224.8,2506.93,1956.217,1822.852,3855.184,1186.892
5/16/2013,626.23816,9061.33,2251.81,2552.71,1982.288,1849.42,3885.952,1196.341
5/17/2013,628.959565,9246.28,2282.87,2592.05,2004.131,1928.667,3955.724,1209.7
5/20/2013,632.06961,9307.15,2299.99,2609.61,2033.467,1917.138,4010.722,1218.329
5/21/2013,627.715629,9403.54,2305.11,2614.85,2009.665,1938.846,3967.57,1217.447
5/22/2013,621.268544,9405.06,2302.4,2618.03,2035.504,1924.919,4033.248,1228.909
5/23/2013,613.461141,9265.68,2275.67,2582.85,2025.429,1882.768,3951.823,1220.524
5/24/2013,613.411305,9304.86,2288.53,2597.23,2066.853,1889.904,3993.657,1226.321
5/27/2013,615.390316,9260.63,2293.08,2599.59,2097.043,1871.82,3976.095,1220.18
5/28/2013,625.041798,9441.69,2321.32,2644.36,2105.371,1910.566,4052.064,1225.431
5/29/2013,621.900224,9404.4,2324.02,2642.56,2117.38,1895.251,4040.966,1230.055
5/30/2013,616.77814,9379.19,2317.75,2634.32,2104.279,1891.632,4023.095,1221.568
5/31/2013,610.420888,9257.95,2300.6,2606.43,2109.609,1877.443,3991.112,1213.443
6/3/2013,611.137728,9251.24,2299.25,2602.62,2084.891,1888.993,3966.414,1211.16
6/4/2013,616.547445,9124.27,2272.42,2565.67,2060.966,1852.709,3903.219,1191.716
6/5/2013,624.301513,9143.44,2270.93,2560.54,2070.234,1852.778,3921.772,1194.778
6/6/2013,623.111541,9001.09,2242.11,2527.85,2042.334,1844.099,3872.009,1182.372
6/7/2013,626.30568,8763.61,2210.9,2484.16,2015.548,1801.977,3797.457,1163.097
6/13/2013,623.883112,8432.43,2148.36,2399.94,1957.647,1722.299,3618.341,1117.38
6/14/2013,636.585131,8479.46,2162.04,2416.77,1976.079,1716.505,3641.621,1126.145
6/17/2013,639.69523,8404.5,2156.22,2403.84,1984.23,1698.944,3614.993,1126.806
6/18/2013,635.62181,8470.87,2159.29,2418.75,2001.956,1687.135,3609.623,1118.859
6/19/2013,640.083906,8421.24,2143.45,2400.77,1997.642,1683.522,3615.645,1124.006
6/20/2013,625.61772,8147.48,2084.02,2321.47,1944.115,1621.769,3457.293,1085.9
6/21/2013,616.548212,8136.05,2073.1,2317.39,1941.145,1604.881,3422.384,1081.6
6/24/2013,607.748231,7588.52,1963.24,2171.21,1847.827,1495.964,3142.56,1019.463
6/25/2013,616.372893,7495.1,1959.51,2165.42,1823.711,1473.006,3084.233,998.607
6/26/2013,614.021481,7566.4,1951.5,2168.3,1852.754,1447.211,3098.241,991.7677
6/27/2013,620.256489,7544.33,1950.01,2160.74,1835.945,1421.558,3036.163,998.2264
6/28/2013,622.689386,7694.47,1979.21,2200.64,1850.574,1440.491,3041.282,991.0364
7/1/2013,618.66805,7718.48,1995.24,2213.32,1885.855,1435.122,3095.122,995.1865
7/2/2013,621.621699,7768.84,2006.56,2221.98,1907.208,1427.999,3082.641,1004.975
7/3/2013,631.873872,7703.74,1994.27,2203.83,1892.328,1415.313,3034.951,1004.641
7/4/2013,632.309445,7804.11,2006.1,2221.98,1892.247,1457.235,3144.392,1009.941
7/5/2013,637.6728,7856.59,2007.2,2226.85,1860.601,1450.434,3199.281,1011.89
7/8/2013,642.545572,7637.63,1958.27,2163.62,1780.252,1375.711,3027.225,969.7639
7/9/2013,642.36238,7600.47,1965.45,2162.67,1776.845,1389.151,3046.577,974.4334
7/10/2013,645.434788,7851.25,2008.13,2224.07,1834.119,1446.948,3209.932,1001.127
7/11/2013,645.619119,8184.77,2072.99,2326.69,1888.367,1511.126,3364.394,1033.287
7/12/2013,646.016142,8012.84,2039.49,2275.37,1868.549,1460.842,3276.438,1015.979
7/15/2013,649.373053,8137.77,2059.39,2307.3,1871.614,1467.468,3305.904,1025.699
7/16/2013,650.171988,8186.68,2065.72,2317.85,1881.851,1467.017,3316.007,1032.034
7/17/2013,649.072256,8063.8,2044.92,2282.84,1852.506,1471.115,3254.818,1021.418
7/18/2013,654.91092,7904.27,2023.4,2245.33,1842.766,1435.188,3192.065,1007.585
7/19/2013,657.03064,7663.99,1992.65,2190.48,1805.517,1396.141,3069.664,986.6259
7/22/2013,655.106694,7684.23,2004.76,2202.19,1811.008,1399.866,3148.751,994.9123
7/23/2013,653.73269,7963.7,2043.88,2265.85,1848.303,1440.895,3272.142,1017.654
7/24/2013,650.51208,7935.85,2033.33,2249.15,1839.518,1417.741,3254.364,1010.822
7/25/2013,650.198752,7894.6,2021.17,2237.68,1819.054,1424.965,3199.918,1014.655
7/26/2013,648.6772,7843.36,2010.85,2224.01,1826.806,1409.22,3182.419,1006.909
7/29/2013,649.198305,7668.54,1976.31,2175.97,1781.667,1382.91,3111.418,988.5086
7/30/2013,648.09084,7730.17,1990.06,2189.39,1791.074,1393.997,3168.226,997.0966
7/31/2013,648.588636,7765.4,1993.8,2193.02,1797.738,1403.537,3153.262,998.3351
8/1/2013,655.46458,7931.79,2029.07,2245.36,1847.875,1437.408,3221.831,1017.464
8/2/2013,659.278305,7961.47,2029.42,2247.26,1828.997,1455.121,3208.747,1015.922
8/5/2013,657.386181,8060.39,2050.48,2278.33,1857.249,1476.075,3257.375,1030.018
8/6/2013,651.864668,8143.13,2060.5,2293.64,1891.438,1485.344,3293.777,1034.608
8/7/2013,647.444014,8096.09,2046.78,2280.62,1869.413,1485.561,3273.035,1026.395
8/8/2013,644.611241,8114.87,2044.9,2276.78,1860.299,1473.651,3298.367,1028.473
8/9/2013,647.143992,8145.97,2052.24,2286.01,1874.268,1498.944,3447.307,1040.645
8/12/2013,649.147455,8356.73,2101.28,2352.79,1928.532,1620.87,3591.705,1062.651
8/13/2013,658.700875,8362.65,2106.16,2359.07,1917.414,1611.406,3566.458,1077.384
8/14/2013,658.49068,8336.81,2100.14,2349.08,1913.541,1602.42,3523.611,1063.011
8/15/2013,666.070016,8228.87,2081.88,2321.58,1885.815,1576.296,3506.231,1058.629
8/16/2013,664.75948,8168.09,2068.45,2304.14,1859.505,1559.561,3445.583,1045.128
8/19/2013,665.20327,8285.72,2085.6,2331.43,1886.293,1572.693,3530.046,1053.801
8/20/2013,660.528082,8234.56,2072.6,2312.47,1840.075,1541.257,3460.835,1042.558
8/21/2013,659.614125,8236.09,2072.96,2308.59,1840.44,1559.407,3492.635,1045.973
8/22/2013,663.747084,8245.04,2067.12,2303.93,1830.243,1543.831,3440.385,1040.366
8/23/2013,668.01075,8166.28,2057.46,2286.93,1825.657,1527.902,3426.046,1032.764
8/26/2013,668.36448,8334.57,2096.47,2335.62,1852.604,1564.28,3497.026,1050.466
8/27/2013,674.126464,8341.77,2103.57,2340.88,1849.053,1566.594,3543.22,1057.102
